No,long,lat,group,order,region,subregion,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA
1732,-81.38292694,25.80028915,9,1732,florida,NA,2,5,1,-9,5,5,5
1733,-81.41157532,25.82893753,9,1733,florida,NA,2,5,1,-9,5,5,5
1734,-81.4631424,25.86331558,9,1734,florida,NA,2,5,1,-9,5,5,5
1735,-81.50325012,25.88050461,9,1735,florida,NA,2,5,1,-9,5,5,5
1736,-81.52616119,25.88623238,9,1736,florida,NA,2,5,1,-9,5,5,5
1737,-81.54335785,25.90915108,9,1737,florida,NA,2,5,1,-9,5,5,5
1738,-81.56626892,25.90915108,9,1738,florida,NA,2,5,1,-9,5,5,5
1739,-81.57772827,25.89769173,9,1739,florida,NA,2,5,1,-9,5,5,5
1740,-81.61210632,25.91488266,9,1740,florida,NA,2,5,1,-9,5,5,5
1741,-81.63503265,25.90915108,9,1741,florida,NA,2,5,1,-9,5,5,5
1742,-81.65221405,25.91488266,9,1742,florida,NA,2,5,1,-9,5,5,5
1743,-81.67513275,25.92061043,9,1743,florida,NA,2,5,1,-9,5,5,5
1744,-81.69232178,25.91488266,9,1744,florida,NA,2,5,1,-9,5,5,5
1745,-81.7095108,25.91488266,9,1745,florida,NA,2,5,1,-9,5,5,5
1746,-81.72097015,25.92061043,9,1746,florida,NA,2,5,1,-9,5,5,5
1747,-81.74961853,25.93779945,9,1747,florida,NA,2,5,1,-9,5,5,5
1748,-81.78399658,26.00082397,9,1748,florida,NA,2,5,1,-9,5,5,5
1749,-81.82410431,26.1326046,9,1749,florida,NA,2,5,1,-9,5,5,5
1750,-81.84702301,26.23573685,9,1750,florida,NA,2,5,1,-9,5,5,5
1751,-81.85274506,26.2930336,9,1751,florida,NA,2,5,1,-9,5,5,5
1752,-81.85274506,26.32741165,9,1752,florida,NA,2,5,1,-9,5,5,5
1753,-81.85274506,26.37324715,9,1753,florida,NA,2,5,1,-9,5,5,5
1754,-81.85274506,26.39616585,9,1754,florida,NA,2,5,1,-9,5,5,5
1755,-81.87567139,26.41335487,9,1755,florida,NA,2,5,1,-9,5,5,5
1756,-81.87567139,26.43054199,9,1756,florida,NA,2,5,1,-9,5,5,5
1757,-81.87567139,26.45346069,9,1757,florida,NA,2,5,1,-9,5,5,5
1758,-81.88713074,26.45346069,9,1758,florida,NA,2,5,1,-9,5,5,5
1759,-81.91577911,26.44200134,9,1759,florida,NA,2,5,1,-9,5,5,5
1760,-81.93296051,26.44773293,9,1760,florida,NA,2,5,1,-9,5,5,5
1761,-81.96734619,26.48783875,9,1761,florida,NA,2,5,1,-9,5,5,5
1762,-81.99025726,26.48783875,9,1762,florida,NA,2,5,1,-9,5,5,5
1763,-82.00745392,26.51075745,9,1763,florida,NA,2,5,1,-9,5,5,5
1764,-82.00745392,26.5222168,9,1764,florida,NA,2,5,1,-9,5,5,5
1765,-81.98452759,26.53940582,9,1765,florida,NA,2,5,1,-9,5,5,5
1766,-81.99025726,26.55086517,9,1766,florida,NA,2,5,1,-9,5,5,5
1767,-82.01890564,26.55086517,9,1767,florida,NA,2,5,1,-9,5,5,5
1768,-82.04756165,26.55086517,9,1768,florida,NA,2,5,1,-9,5,5,5
1769,-82.05901337,26.56232452,9,1769,florida,NA,2,5,1,-9,5,5,5
1770,-82.06474304,26.58524132,9,1770,florida,NA,2,5,1,-9,5,5,5
1771,-82.06474304,26.62534904,9,1771,florida,NA,2,5,1,-9,5,5,5
1772,-82.07620239,26.64826584,9,1772,florida,NA,2,5,1,-9,5,5,5
1773,-82.09339905,26.66545677,9,1773,florida,NA,2,5,1,-9,5,5,5
1774,-82.09912109,26.68837357,9,1774,florida,NA,2,5,1,-9,5,5,5
1775,-82.09339905,26.73421097,9,1775,florida,NA,2,5,1,-9,5,5,5
1776,-82.08193207,26.76285744,9,1776,florida,NA,2,5,1,-9,5,5,5
1777,-82.06474304,26.79723549,9,1777,florida,NA,2,5,1,-9,5,5,5
1778,-82.07620239,26.86026192,9,1778,florida,NA,2,5,1,-9,5,5,5
1779,-82.09339905,26.88891029,9,1779,florida,NA,2,5,1,-9,5,5,5
1780,-82.11058044,26.91182899,9,1780,florida,NA,2,5,1,-9,5,5,5
1781,-82.10485077,26.92328835,9,1781,florida,NA,2,5,1,-9,5,5,5
1782,-82.09339905,26.93474579,9,1782,florida,NA,2,5,1,-9,5,5,5
1783,-82.04756165,26.94620514,9,1783,florida,NA,2,5,1,-9,5,5,5
1784,-82.03609467,26.95766449,9,1784,florida,NA,2,5,1,-9,5,5,5
1785,-82.03609467,26.97485352,9,1785,florida,NA,2,5,1,-9,5,5,5
1786,-82.04756165,26.98058319,9,1786,florida,NA,2,5,1,-9,5,5,5
1787,-82.07620239,26.96912384,9,1787,florida,NA,2,5,1,-9,5,5,5
1788,-82.09912109,26.96339417,9,1788,florida,NA,2,5,1,-9,5,5,5
1789,-82.11631012,26.96339417,9,1789,florida,NA,2,5,1,-9,5,5,5
1790,-82.12776947,26.96339417,9,1790,florida,NA,2,5,1,-9,5,5,5
1791,-82.15068817,26.96339417,9,1791,florida,NA,2,5,1,-9,5,5,5
1792,-82.1678772,26.95766449,9,1792,florida,NA,2,5,1,-9,5,5,5
1793,-82.2366333,26.99777031,9,1793,florida,NA,2,5,1,-9,5,5,5
1794,-82.25382233,27.00350189,9,1794,florida,NA,2,5,1,-9,5,5,5
1795,-82.259552,26.99777031,9,1795,florida,NA,2,5,1,-9,5,5,5
1796,-82.259552,26.97485352,9,1796,florida,NA,2,5,1,-9,5,5,5
1797,-82.24236298,26.95766449,9,1797,florida,NA,2,5,1,-9,5,5,5
1798,-82.17360687,26.88317871,9,1798,florida,NA,2,5,1,-9,5,5,5
1799,-82.16214752,26.85453224,9,1799,florida,NA,2,5,1,-9,5,5,5
1800,-82.16214752,26.82015419,9,1800,florida,NA,2,5,1,-9,5,5,5
1801,-82.17360687,26.81442451,9,1801,florida,NA,2,5,1,-9,5,5,5
1802,-82.20225525,26.82015419,9,1802,florida,NA,2,5,1,-9,5,5,5
1803,-82.2137146,26.82588387,9,1803,florida,NA,2,5,1,-9,5,5,5
1804,-82.2366333,26.82588387,9,1804,florida,NA,2,5,1,-9,5,5,5
1805,-82.24809265,26.82015419,9,1805,florida,NA,2,5,1,-9,5,5,5
1806,-82.26527405,26.84307289,9,1806,florida,NA,2,5,1,-9,5,5,5
1807,-82.2824707,26.83734322,9,1807,florida,NA,2,5,1,-9,5,5,5
1808,-82.29393005,26.85453224,9,1808,florida,NA,2,5,1,-9,5,5,5
1809,-82.33403778,26.89463806,9,1809,florida,NA,2,5,1,-9,5,5,5
1810,-82.3454895,26.94047546,9,1810,florida,NA,2,5,1,-9,5,5,5
1811,-82.36268616,26.95193481,9,1811,florida,NA,2,5,1,-9,5,5,5
1812,-82.38559723,26.96912384,9,1812,florida,NA,2,5,1,-9,5,5,5
1813,-82.40852356,26.99777031,9,1813,florida,NA,2,5,1,-9,5,5,5
1814,-82.42570496,27.03214836,9,1814,florida,NA,2,5,1,-9,5,5,5
1815,-82.46581268,27.07798576,9,1815,florida,NA,2,5,1,-9,5,5,5
1816,-82.47727203,27.10090256,9,1816,florida,NA,2,5,1,-9,5,5,5
1817,-82.47727203,27.11809349,9,1817,florida,NA,2,5,1,-9,5,5,5
1818,-82.47154236,27.15246964,9,1818,florida,NA,2,5,1,-9,5,5,5
1819,-82.48300171,27.18111801,9,1819,florida,NA,2,5,1,-9,5,5,5
1820,-82.51737976,27.22695351,9,1820,florida,NA,2,5,1,-9,5,5,5
1821,-82.54603577,27.30143929,9,1821,florida,NA,2,5,1,-9,5,5,5
1822,-82.56321716,27.34727478,9,1822,florida,NA,2,5,1,-9,5,5,5
1823,-82.56321716,27.38738251,9,1823,florida,NA,2,5,1,-9,5,5,5
1824,-82.56894684,27.41030121,9,1824,florida,NA,2,5,1,-9,5,5,5
1825,-82.60332489,27.43321991,9,1825,florida,NA,2,5,1,-9,5,5,5
1826,-82.62624359,27.45040703,9,1826,florida,NA,2,5,1,-9,5,5,5
1827,-82.67207336,27.46186638,9,1827,florida,NA,2,5,1,-9,5,5,5
1828,-82.67781067,27.47332573,9,1828,florida,NA,2,5,1,-9,5,5,5
1829,-82.66635132,27.51343346,9,1829,florida,NA,2,5,1,-9,5,5,5
1830,-82.66062164,27.53062248,9,1830,florida,NA,2,5,1,-9,5,5,5
1831,-82.65489197,27.53062248,9,1831,florida,NA,2,5,1,-9,5,5,5
1832,-82.63197327,27.53062248,9,1832,florida,NA,2,5,1,-9,5,5,5
1833,-82.58613586,27.52489281,9,1833,florida,NA,2,5,1,-9,5,5,5
1834,-82.58040619,27.53635216,9,1834,florida,NA,2,5,1,-9,5,5,5
1835,-82.58613586,27.57645798,9,1835,florida,NA,2,5,1,-9,5,5,5
1836,-82.59186554,27.58218956,9,1836,florida,NA,2,5,1,-9,5,5,5
1837,-82.59759521,27.593647,9,1837,florida,NA,2,5,1,-9,5,5,5
1838,-82.59186554,27.60510635,9,1838,florida,NA,2,5,1,-9,5,5,5
1839,-82.56894684,27.62229538,9,1839,florida,NA,2,5,1,-9,5,5,5
1840,-82.56321716,27.64521217,9,1840,florida,NA,2,5,1,-9,5,5,5
1841,-82.56321716,27.65667152,9,1841,florida,NA,2,5,1,-9,5,5,5
1842,-82.55748749,27.66813087,9,1842,florida,NA,2,5,1,-9,5,5,5
1843,-82.54029846,27.67386246,9,1843,florida,NA,2,5,1,-9,5,5,5
1844,-82.51737976,27.68532181,9,1844,florida,NA,2,5,1,-9,5,5,5
1845,-82.50019836,27.70250893,9,1845,florida,NA,2,5,1,-9,5,5,5
1846,-82.47727203,27.71396828,9,1846,florida,NA,2,5,1,-9,5,5,5
1847,-82.47154236,27.72542763,9,1847,florida,NA,2,5,1,-9,5,5,5
1848,-82.47727203,27.74834442,9,1848,florida,NA,2,5,1,-9,5,5,5
1849,-82.47727203,27.75980377,9,1849,florida,NA,2,5,1,-9,5,5,5
1850,-82.46581268,27.77126312,9,1850,florida,NA,2,5,1,-9,5,5,5
1851,-82.43143463,27.78272247,9,1851,florida,NA,2,5,1,-9,5,5,5
1852,-82.38559723,27.8457489,9,1852,florida,NA,2,5,1,-9,5,5,5
1853,-82.3913269,27.86293793,9,1853,florida,NA,2,5,1,-9,5,5,5
1854,-82.39705658,27.87439728,9,1854,florida,NA,2,5,1,-9,5,5,5
1855,-82.40852356,27.88585663,9,1855,florida,NA,2,5,1,-9,5,5,5
1856,-82.41425323,27.9145031,9,1856,florida,NA,2,5,1,-9,5,5,5
1857,-82.40852356,27.94315147,9,1857,florida,NA,2,5,1,-9,5,5,5
1858,-82.43143463,27.94888115,9,1858,florida,NA,2,5,1,-9,5,5,5
1859,-82.43716431,27.9603405,9,1859,florida,NA,2,5,1,-9,5,5,5
1860,-82.44862366,27.9603405,9,1860,florida,NA,2,5,1,-9,5,5,5
1861,-82.46009064,27.95461082,9,1861,florida,NA,2,5,1,-9,5,5,5
1862,-82.46581268,27.93169403,9,1862,florida,NA,2,5,1,-9,5,5,5
1863,-82.48300171,27.90877533,9,1863,florida,NA,2,5,1,-9,5,5,5
1864,-82.47727203,27.8686676,9,1864,florida,NA,2,5,1,-9,5,5,5
1865,-82.48300171,27.85147858,9,1865,florida,NA,2,5,1,-9,5,5,5
1866,-82.49446106,27.84001923,9,1866,florida,NA,2,5,1,-9,5,5,5
1867,-82.51165009,27.8457489,9,1867,florida,NA,2,5,1,-9,5,5,5
1868,-82.52310944,27.85147858,9,1868,florida,NA,2,5,1,-9,5,5,5
1869,-82.54029846,27.87439728,9,1869,florida,NA,2,5,1,-9,5,5,5
1870,-82.54029846,27.89731598,9,1870,florida,NA,2,5,1,-9,5,5,5
1871,-82.54029846,27.93169403,9,1871,florida,NA,2,5,1,-9,5,5,5
1872,-82.54029846,27.9603405,9,1872,florida,NA,2,5,1,-9,5,5,5
1873,-82.56321716,27.97752953,9,1873,florida,NA,2,5,1,-9,5,5,5
1874,-82.60332489,27.98898888,9,1874,florida,NA,2,5,1,-9,5,5,5
1875,-82.62051392,28.00617599,9,1875,florida,NA,2,5,1,-9,5,5,5
1876,-82.63770294,28.01763535,9,1876,florida,NA,2,5,1,-9,5,5,5
1877,-82.65489197,28.01190758,9,1877,florida,NA,2,5,1,-9,5,5,5
1878,-82.66062164,28.01190758,9,1878,florida,NA,2,5,1,-9,5,5,5
1879,-82.67781067,28.02336693,9,1879,florida,NA,2,5,1,-9,5,5,5
1880,-82.68354034,28.04055405,9,1880,florida,NA,2,5,1,-9,5,5,5
1881,-82.69499969,28.04628372,9,1881,florida,NA,2,5,1,-9,5,5,5
1882,-82.70072937,28.04055405,9,1882,florida,NA,2,5,1,-9,5,5,5
1883,-82.70645905,28.00044823,9,1883,florida,NA,2,5,1,-9,5,5,5
1884,-82.70645905,27.97752953,9,1884,florida,NA,2,5,1,-9,5,5,5
1885,-82.71791077,27.96607018,9,1885,florida,NA,2,5,1,-9,5,5,5
1886,-82.72937775,27.9603405,9,1886,florida,NA,2,5,1,-9,5,5,5
1887,-82.72937775,27.9374218,9,1887,florida,NA,2,5,1,-9,5,5,5
1888,-82.71791077,27.93169403,9,1888,florida,NA,2,5,1,-9,5,5,5
1889,-82.67207336,27.92023468,9,1889,florida,NA,2,5,1,-9,5,5,5
1890,-82.65489197,27.8915844,9,1890,florida,NA,2,5,1,-9,5,5,5
1891,-82.63197327,27.88585663,9,1891,florida,NA,2,5,1,-9,5,5,5
1892,-82.62624359,27.87439728,9,1892,florida,NA,2,5,1,-9,5,5,5
1893,-82.63770294,27.86293793,9,1893,florida,NA,2,5,1,-9,5,5,5
1894,-82.63770294,27.85720825,9,1894,florida,NA,2,5,1,-9,5,5,5
1895,-82.63197327,27.83428955,9,1895,florida,NA,2,5,1,-9,5,5,5
1896,-82.63197327,27.80564117,9,1896,florida,NA,2,5,1,-9,5,5,5
1897,-82.63770294,27.78845406,9,1897,florida,NA,2,5,1,-9,5,5,5
1898,-82.63770294,27.77699471,9,1898,florida,NA,2,5,1,-9,5,5,5
1899,-82.63770294,27.74834442,9,1899,florida,NA,2,5,1,-9,5,5,5
1900,-82.64343262,27.72542763,9,1900,florida,NA,2,5,1,-9,5,5,5
1901,-82.66062164,27.71969795,9,1901,florida,NA,2,5,1,-9,5,5,5
1902,-82.68354034,27.71969795,9,1902,florida,NA,2,5,1,-9,5,5,5
1903,-82.69499969,27.7311573,9,1903,florida,NA,2,5,1,-9,5,5,5
1904,-82.70072937,27.74261665,9,1904,florida,NA,2,5,1,-9,5,5,5
1905,-82.71791077,27.74834442,9,1905,florida,NA,2,5,1,-9,5,5,5
1906,-82.73510742,27.754076,9,1906,florida,NA,2,5,1,-9,5,5,5
1907,-82.75229645,27.76553535,9,1907,florida,NA,2,5,1,-9,5,5,5
1908,-82.75801849,27.77699471,9,1908,florida,NA,2,5,1,-9,5,5,5
1909,-82.76948547,27.83428955,9,1909,florida,NA,2,5,1,-9,5,5,5
1910,-82.77521515,27.8457489,9,1910,florida,NA,2,5,1,-9,5,5,5
1911,-82.7866745,27.85147858,9,1911,florida,NA,2,5,1,-9,5,5,5
1912,-82.8038559,27.85147858,9,1912,florida,NA,2,5,1,-9,5,5,5
1913,-82.80958557,27.83428955,9,1913,florida,NA,2,5,1,-9,5,5,5
1914,-82.82105255,27.83428955,9,1914,florida,NA,2,5,1,-9,5,5,5
1915,-82.82678223,27.84001923,9,1915,florida,NA,2,5,1,-9,5,5,5
1916,-82.84396362,27.8686676,9,1916,florida,NA,2,5,1,-9,5,5,5
1917,-82.8496933,27.90304375,9,1917,florida,NA,2,5,1,-9,5,5,5
1918,-82.8496933,27.92596245,9,1918,florida,NA,2,5,1,-9,5,5,5
1919,-82.8325119,27.9603405,9,1919,florida,NA,2,5,1,-9,5,5,5
1920,-82.8038559,28.01190758,9,1920,florida,NA,2,5,1,-9,5,5,5
1921,-82.7866745,28.0520134,9,1921,florida,NA,2,5,1,-9,5,5,5
1922,-82.7866745,28.09212112,9,1922,florida,NA,2,5,1,-9,5,5,5
1923,-82.7866745,28.12649918,9,1923,florida,NA,2,5,1,-9,5,5,5
1924,-82.79812622,28.17233467,9,1924,florida,NA,2,5,1,-9,5,5,5
1925,-82.79812622,28.1895237,9,1925,florida,NA,2,5,1,-9,5,5,5
1926,-82.77521515,28.21244049,9,1926,florida,NA,2,5,1,-9,5,5,5
1927,-82.7408371,28.26973724,9,1927,florida,NA,2,5,1,-9,5,5,5
1928,-82.73510742,28.27546692,9,1928,florida,NA,2,5,1,-9,5,5,5
1929,-82.72937775,28.3041153,9,1929,florida,NA,2,5,1,-9,5,5,5
1930,-82.72937775,28.34422302,9,1930,florida,NA,2,5,1,-9,5,5,5
1931,-82.71791077,28.3728714,9,1931,florida,NA,2,5,1,-9,5,5,5
1932,-82.70645905,28.39578819,9,1932,florida,NA,2,5,1,-9,5,5,5
1933,-82.70072937,28.41870689,9,1933,florida,NA,2,5,1,-9,5,5,5
1934,-82.68354034,28.4416256,9,1934,florida,NA,2,5,1,-9,5,5,5
1935,-82.67781067,28.45881271,9,1935,florida,NA,2,5,1,-9,5,5,5
1936,-82.68927002,28.47600365,9,1936,florida,NA,2,5,1,-9,5,5,5
1937,-82.67781067,28.51610947,9,1937,florida,NA,2,5,1,-9,5,5,5
1938,-82.66635132,28.52756882,9,1938,florida,NA,2,5,1,-9,5,5,5
1939,-82.66062164,28.55048561,9,1939,florida,NA,2,5,1,-9,5,5,5
1940,-82.66062164,28.58486366,9,1940,florida,NA,2,5,1,-9,5,5,5
1941,-82.67207336,28.61924171,9,1941,florida,NA,2,5,1,-9,5,5,5
1942,-82.67207336,28.64216042,9,1942,florida,NA,2,5,1,-9,5,5,5
1943,-82.66635132,28.65934753,9,1943,florida,NA,2,5,1,-9,5,5,5
1944,-82.65489197,28.67080879,9,1944,florida,NA,2,5,1,-9,5,5,5
1945,-82.63770294,28.69945335,9,1945,florida,NA,2,5,1,-9,5,5,5
1946,-82.63770294,28.71664619,9,1946,florida,NA,2,5,1,-9,5,5,5
1947,-82.65489197,28.7395649,9,1947,florida,NA,2,5,1,-9,5,5,5
1948,-82.65489197,28.75675201,9,1948,florida,NA,2,5,1,-9,5,5,5
1949,-82.64343262,28.77394104,9,1949,florida,NA,2,5,1,-9,5,5,5
1950,-82.64343262,28.78539848,9,1950,florida,NA,2,5,1,-9,5,5,5
1951,-82.64343262,28.80258751,9,1951,florida,NA,2,5,1,-9,5,5,5
1952,-82.66635132,28.80831718,9,1952,florida,NA,2,5,1,-9,5,5,5
1953,-82.68354034,28.81404686,9,1953,florida,NA,2,5,1,-9,5,5,5
1954,-82.69499969,28.82550621,9,1954,florida,NA,2,5,1,-9,5,5,5
1955,-82.69499969,28.83696556,9,1955,florida,NA,2,5,1,-9,5,5,5
1956,-82.69499969,28.84269714,9,1956,florida,NA,2,5,1,-9,5,5,5
1957,-82.68927002,28.85988426,9,1957,florida,NA,2,5,1,-9,5,5,5
1958,-82.67781067,28.86561203,9,1958,florida,NA,2,5,1,-9,5,5,5
1959,-82.65489197,28.86561203,9,1959,florida,NA,2,5,1,-9,5,5,5
1960,-82.63770294,28.86561203,9,1960,florida,NA,2,5,1,-9,5,5,5
1961,-82.62624359,28.87707329,9,1961,florida,NA,2,5,1,-9,5,5,5
1962,-82.62051392,28.88853073,9,1962,florida,NA,2,5,1,-9,5,5,5
1963,-82.63197327,28.89999199,9,1963,florida,NA,2,5,1,-9,5,5,5
1964,-82.65489197,28.92291069,9,1964,florida,NA,2,5,1,-9,5,5,5
1965,-82.69499969,28.94009972,9,1965,florida,NA,2,5,1,-9,5,5,5
1966,-82.71218872,28.95728683,9,1966,florida,NA,2,5,1,-9,5,5,5
1967,-82.72364807,28.96874428,9,1967,florida,NA,2,5,1,-9,5,5,5
1968,-82.72364807,28.99739456,9,1968,florida,NA,2,5,1,-9,5,5,5
1969,-82.73510742,29.00885201,9,1969,florida,NA,2,5,1,-9,5,5,5
1970,-82.74656677,29.03177071,9,1970,florida,NA,2,5,1,-9,5,5,5
1971,-82.7408371,29.05468941,9,1971,florida,NA,2,5,1,-9,5,5,5
1972,-82.7408371,29.06615067,9,1972,florida,NA,2,5,1,-9,5,5,5
1973,-82.74656677,29.07187653,9,1973,florida,NA,2,5,1,-9,5,5,5
1974,-82.75801849,29.08333778,9,1974,florida,NA,2,5,1,-9,5,5,5
1975,-82.79240417,29.08906937,9,1975,florida,NA,2,5,1,-9,5,5,5
1976,-82.8038559,29.09479523,9,1976,florida,NA,2,5,1,-9,5,5,5
1977,-82.80958557,29.11771393,9,1977,florida,NA,2,5,1,-9,5,5,5
1978,-82.8038559,29.14063263,9,1978,florida,NA,2,5,1,-9,5,5,5
1979,-82.79812622,29.15209389,9,1979,florida,NA,2,5,1,-9,5,5,5
1980,-82.80958557,29.16928291,9,1980,florida,NA,2,5,1,-9,5,5,5
1981,-82.8496933,29.17500877,9,1981,florida,NA,2,5,1,-9,5,5,5
1982,-82.88407135,29.17500877,9,1982,florida,NA,2,5,1,-9,5,5,5
1983,-82.97574615,29.18647003,9,1983,florida,NA,2,5,1,-9,5,5,5
1984,-83.01012421,29.18647003,9,1984,florida,NA,2,5,1,-9,5,5,5
1985,-83.04450226,29.19792747,9,1985,florida,NA,2,5,1,-9,5,5,5
1986,-83.06742096,29.20938873,9,1986,florida,NA,2,5,1,-9,5,5,5
1987,-83.07315063,29.22657776,9,1987,florida,NA,2,5,1,-9,5,5,5
1988,-83.07315063,29.24376488,9,1988,florida,NA,2,5,1,-9,5,5,5
1989,-83.06742096,29.2609539,9,1989,florida,NA,2,5,1,-9,5,5,5
1990,-83.09033966,29.28960228,9,1990,florida,NA,2,5,1,-9,5,5,5
1991,-83.11898804,29.29533386,9,1991,florida,NA,2,5,1,-9,5,5,5
1992,-83.14190674,29.29533386,9,1992,florida,NA,2,5,1,-9,5,5,5
1993,-83.15336609,29.30679131,9,1993,florida,NA,2,5,1,-9,5,5,5
1994,-83.16482544,29.33543968,9,1994,florida,NA,2,5,1,-9,5,5,5
1995,-83.16482544,29.36408615,9,1995,florida,NA,2,5,1,-9,5,5,5
1996,-83.18774414,29.39846611,9,1996,florida,NA,2,5,1,-9,5,5,5
1997,-83.21065521,29.421381,9,1997,florida,NA,2,5,1,-9,5,5,5
1998,-83.23358154,29.43857384,9,1998,florida,NA,2,5,1,-9,5,5,5
1999,-83.25076294,29.4442997,9,1999,florida,NA,2,5,1,-9,5,5,5
2000,-83.26795959,29.4442997,9,2000,florida,NA,2,5,1,-9,5,5,5
2001,-83.27941895,29.4442997,9,2001,florida,NA,2,5,1,-9,5,5,5
2002,-83.29660034,29.43857384,9,2002,florida,NA,2,5,1,-9,5,5,5
2003,-83.30805969,29.45576096,9,2003,florida,NA,2,5,1,-9,5,5,5
2004,-83.313797,29.47294998,9,2004,florida,NA,2,5,1,-9,5,5,5
2005,-83.33097839,29.49586868,9,2005,florida,NA,2,5,1,-9,5,5,5
2006,-83.34816742,29.50159836,9,2006,florida,NA,2,5,1,-9,5,5,5
2007,-83.37109375,29.5130558,9,2007,florida,NA,2,5,1,-9,5,5,5
2008,-83.38827515,29.52451324,9,2008,florida,NA,2,5,1,-9,5,5,5
2009,-83.3997345,29.5359745,9,2009,florida,NA,2,5,1,-9,5,5,5
2010,-83.39400482,29.57608223,9,2010,florida,NA,2,5,1,-9,5,5,5
2011,-83.3997345,29.59326935,9,2011,florida,NA,2,5,1,-9,5,5,5
2012,-83.41120148,29.62764549,9,2012,florida,NA,2,5,1,-9,5,5,5
2013,-83.41120148,29.67348289,9,2013,florida,NA,2,5,1,-9,5,5,5
2014,-83.4513092,29.68494415,9,2014,florida,NA,2,5,1,-9,5,5,5
2015,-83.48567963,29.6964016,9,2015,florida,NA,2,5,1,-9,5,5,5
2016,-83.4914093,29.72505188,9,2016,florida,NA,2,5,1,-9,5,5,5
2017,-83.50859833,29.73077774,9,2017,florida,NA,2,5,1,-9,5,5,5
2018,-83.52578735,29.72505188,9,2018,florida,NA,2,5,1,-9,5,5,5
2019,-83.54870605,29.73077774,9,2019,florida,NA,2,5,1,-9,5,5,5
2020,-83.56589508,29.7651577,9,2020,florida,NA,2,5,1,-9,5,5,5
2021,-83.59454346,29.77661514,9,2021,florida,NA,2,5,1,-9,5,5,5
2022,-83.60027313,29.79380417,9,2022,florida,NA,2,5,1,-9,5,5,5
2023,-83.60027313,29.81099319,9,2023,florida,NA,2,5,1,-9,5,5,5
2024,-83.58308411,29.82245255,9,2024,florida,NA,2,5,1,-9,5,5,5
2025,-83.5773468,29.8339119,9,2025,florida,NA,2,5,1,-9,5,5,5
2026,-83.59454346,29.85110283,9,2026,florida,NA,2,5,1,-9,5,5,5
2027,-83.6231842,29.86256027,9,2027,florida,NA,2,5,1,-9,5,5,5
2028,-83.65756989,29.89693642,9,2028,florida,NA,2,5,1,-9,5,5,5
2029,-83.69767761,29.93704414,9,2029,florida,NA,2,5,1,-9,5,5,5
2030,-83.74350739,29.95996284,9,2030,florida,NA,2,5,1,-9,5,5,5
2031,-83.77789307,29.98861122,9,2031,florida,NA,2,5,1,-9,5,5,5
2032,-83.81227112,29.98861122,9,2032,florida,NA,2,5,1,-9,5,5,5
2033,-83.82945251,29.9943428,9,2033,florida,NA,2,5,1,-9,5,5,5
2034,-83.94404602,30.08028221,9,2034,florida,NA,2,5,1,-9,5,5,5
2035,-83.98415375,30.10320091,9,2035,florida,NA,2,5,1,-9,5,5,5
2036,-84.02998352,30.11466217,9,2036,florida,NA,2,5,1,-9,5,5,5
2037,-84.07582092,30.1089325,9,2037,florida,NA,2,5,1,-9,5,5,5
2038,-84.10447693,30.10320091,9,2038,florida,NA,2,5,1,-9,5,5,5
2039,-84.13312531,30.09174347,9,2039,florida,NA,2,5,1,-9,5,5,5
2040,-84.15603638,30.09174347,9,2040,florida,NA,2,5,1,-9,5,5,5
2041,-84.17896271,30.09747505,9,2041,florida,NA,2,5,1,-9,5,5,5
2042,-84.21333313,30.11466217,9,2042,florida,NA,2,5,1,-9,5,5,5
2043,-84.23052979,30.11466217,9,2043,florida,NA,2,5,1,-9,5,5,5
2044,-84.24771118,30.11466217,9,2044,florida,NA,2,5,1,-9,5,5,5
2045,-84.27636719,30.11466217,9,2045,florida,NA,2,5,1,-9,5,5,5
2046,-84.27636719,30.08601379,9,2046,florida,NA,2,5,1,-9,5,5,5
2047,-84.28208923,30.07455635,9,2047,florida,NA,2,5,1,-9,5,5,5
2048,-84.30500793,30.07455635,9,2048,florida,NA,2,5,1,-9,5,5,5
2049,-84.33938599,30.07455635,9,2049,florida,NA,2,5,1,-9,5,5,5
2050,-84.35658264,30.06882477,9,2050,florida,NA,2,5,1,-9,5,5,5
2051,-84.39095306,30.04017639,9,2051,florida,NA,2,5,1,-9,5,5,5
2052,-84.39095306,30.02298737,9,2052,florida,NA,2,5,1,-9,5,5,5
2053,-84.36803436,29.9943428,9,2053,florida,NA,2,5,1,-9,5,5,5
2054,-84.36803436,29.98861122,9,2054,florida,NA,2,5,1,-9,5,5,5
2055,-84.40241241,29.98861122,9,2055,florida,NA,2,5,1,-9,5,5,5
2056,-84.41960144,29.98861122,9,2056,florida,NA,2,5,1,-9,5,5,5
2057,-84.43106079,29.98288155,9,2057,florida,NA,2,5,1,-9,5,5,5
2058,-84.40814209,29.9714241,9,2058,florida,NA,2,5,1,-9,5,5,5
2059,-84.37376404,29.95996284,9,2059,florida,NA,2,5,1,-9,5,5,5
2060,-84.35084534,29.9485054,9,2060,florida,NA,2,5,1,-9,5,5,5
2061,-84.34511566,29.93131638,9,2061,florida,NA,2,5,1,-9,5,5,5
2062,-84.35658264,29.91985512,9,2062,florida,NA,2,5,1,-9,5,5,5
2063,-84.36803436,29.90839767,9,2063,florida,NA,2,5,1,-9,5,5,5
