HOUSEID,HHSTATE
30008052,GA
30008054,CA
30008057,CA
30008057,CA
30008069,NC
30008069,NC
30008076,NJ
30008080,SC
30008080,SC
30008080,SC
30008086,CA
30008086,CA
30008101,WY
30008101,WY
30008112,TX
30008112,TX
30008112,TX
30008132,FL
30008133,SC
30008133,SC
30008133,SC
30008133,SC
30008157,NY
30008157,NY
30008160,GA
30008169,MA
30008176,TX
30008176,TX
30008178,GA
30008178,GA
30008182,CA
30008182,CA
30008187,NY
30008187,NY
30008188,CA
30008188,CA
30008188,CA
30008191,CA
30008194,CA
30008194,CA
30008194,CA
30008194,CA
30008204,CA
30008220,WI
30008220,WI
30008251,NY
30008251,NY
30008258,NY
30008258,NY
30008259,SC
30008259,SC
30008260,TX
30008260,TX
30008260,TX
30008260,TX
30008270,CA
30008273,OK
30008273,OK
30008273,OK
30008279,NC
30008279,NC
30008279,NC
30008294,IA
30008307,TX
30008308,RI
30008312,MI
30008312,MI
30008317,CA
30008317,CA
30008324,NY
30008324,NY
30008324,NY
30008340,TX
30008340,TX
30008349,GA
30008349,GA
30008350,CA
30008352,TX
30008352,TX
30008365,WI
30008374,TX
30008374,TX
30008376,TX
30008376,TX
30008397,NY
30008397,NY
30008414,NC
30008414,NC
30008414,NC
30008426,TX
30008426,TX
30008426,TX
30008426,TX
30008433,WI
30008433,WI
30008458,PA
30008458,PA
30008458,PA
30008472,NY
30008472,NY
30008482,TX
30008482,TX
30008483,NY
30008483,NY
30008484,WI
30008484,WI
30008484,WI
30008484,WI
30008484,WI
30008488,AZ
30008488,AZ
30008489,WI
30008489,WI
30008502,WI
30008502,WI
30008506,WI
30008506,WI
30008508,WI
30008508,WI
30008524,TX
30008527,CA
30008527,CA
30008530,AR
30008530,AR
30008535,NC
30008540,TX
30008540,TX
30008540,TX
30008540,TX
30008540,TX
30008546,NY
30008546,NY
30008546,NY
30008560,WI
30008560,WI
30008560,WI
30008560,WI
30008574,NY
30008574,NY
30008583,SC
30008583,SC
30008583,SC
30008593,CA
30008596,WI
30008613,TX
30008613,TX
30008613,TX
30008623,AZ
30008623,AZ
30008639,NC
30008639,NC
30008674,LA
30008674,LA
30008677,CA
30008684,WI
30008694,OK
30008694,OK
30008714,NC
30008714,NC
30008714,NC
30008715,CA
30008722,WI
30008722,WI
30008745,CA
30008745,CA
30008751,TX
30008760,WI
30008775,NC
30008775,NC
30008779,KY
30008779,KY
30008779,KY
30008783,FL
30008783,FL
30008784,TX
30008793,WI
30008793,WI
30008794,CA
30008807,NE
30008808,CA
30008808,CA
30008809,CA
30008809,CA
30008810,GA
30008812,NC
30008812,NC
30008824,WI
30008824,WI
30008825,CA
30008831,CO
30008841,CA
30008842,CA
30008856,CA
30008856,CA
30008870,TX
30008870,TX
30008870,TX
30008874,TX
30008874,TX
30008875,GA
30008876,TX
30008876,TX
30008878,SC
30008878,SC
30008878,SC
30008878,SC
30008890,WI
30008890,WI
30008890,WI
30008904,IA
30008904,IA
30008905,WI
30008905,WI
30008914,WI
30008914,WI
30008914,WI
30008914,WI
30008917,OH
30008917,OH
30008917,OH
30008921,TX
30008921,TX
30008921,TX
30008921,TX
30008947,SC
30008950,PA
30008969,ND
30008971,IL
30008977,OR
30008977,OR
30008988,KS
30008988,KS
30008988,KS
30008988,KS
30008996,MI
30008996,MI
30009003,CA
30009003,CA
30009004,NY
30009004,NY
30009005,TX
30009005,TX
30009016,WI
30009047,NM
30009047,NM
30009049,AZ
30009049,AZ
30009050,TX
30009050,TX
30009050,TX
30009050,TX
30009053,VT
30009053,VT
30009087,NJ
30009087,NJ
30009092,NY
30009102,MD
30009104,NC
30009104,NC
30009112,OK
30009116,NY
30009116,NY
30009117,SC
30009118,TX
30009118,TX
30009119,NC
30009120,WI
30009120,WI
30009122,UT
30009122,UT
30009123,HI
30009126,CA
30009126,CA
30009126,CA
30009127,GA
30009145,TX
30009145,TX
30009158,CA
30009158,CA
30009158,CA
30009158,CA
30009161,CA
30009161,CA
30009166,CA
30009166,CA
30009171,SC
30009171,SC
30009172,CA
30009172,CA
30009173,CA
30009173,CA
30009185,IA
30009185,IA
30009189,CA
30009189,CA
30009193,NY
30009193,NY
30009210,WI
30009210,WI
30009211,HI
30009211,HI
30009214,CA
30009214,CA
30009214,CA
30009226,NY
30009226,NY
30009246,GA
30009246,GA
30009246,GA
30009251,NY
30009251,NY
30009251,NY
30009261,NY
30009261,NY
30009266,TX
30009266,TX
30009266,TX
30009282,CA
30009282,CA
30009291,CA
30009299,TX
30009299,TX
30009302,NC
30009314,CA
30009323,NY
30009323,NY
30009323,NY
30009326,SC
30009326,SC
30009337,TX
30009343,AZ
30009343,AZ
30009362,NY
30009362,NY
30009362,NY
30009362,NY
30009367,CA
30009367,CA
30009386,NC
30009389,NY
30009389,NY
30009395,CA
30009396,CA
30009396,CA
30009407,NC
30009417,NY
30009417,NY
30009429,VA
30009429,VA
30009434,TX
30009434,TX
30009438,CA
30009438,CA
30009440,NY
30009440,NY
30009444,NC
30009452,CA
30009452,CA
30009490,NH
30009490,NH
30009500,CA
30009500,CA
30009516,CA
30009516,CA
30009516,CA
30009516,CA
30009518,IA
30009518,IA
30009524,TX
30009524,TX
30009524,TX
30009524,TX
30009524,TX
30009524,TX
30009534,NC
30009540,CA
30009540,CA
30009540,CA
30009540,CA
30009543,LA
30009543,LA
30009549,SC
30009549,SC
30009551,NY
30009551,NY
30009572,NC
30009572,NC
30009572,NC
30009572,NC
30009572,NC
30009588,IA
30009591,MD
30009591,MD
30009592,WI
30009592,WI
30009600,NY
30009600,NY
30009616,AZ
30009616,AZ
30009617,WI
30009617,WI
30009619,AZ
30009626,TX
30009632,TX
30009632,TX
30009634,SC
30009634,SC
30009635,NY
30009635,NY
30009635,NY
30009643,IN
30009643,IN
30009656,IL
30009656,IL
30009665,NE
30009665,NE
30009665,NE
30009669,WI
30009669,WI
30009672,WI
30009672,WI
30009673,WI
30009673,WI
30009678,OK
30009678,OK
30009694,NY
30009702,NY
30009702,NY
30009704,GA
30009704,GA
30009706,NC
30009706,NC
30009707,NE
30009707,NE
30009711,TX
30009715,CA
30009715,CA
30009720,TX
30009724,SC
30009738,IA
30009743,CA
30009745,MD
30009745,MD
30009745,MD
30009745,MD
30009755,NC
30009755,NC
30009755,NC
30009756,CA
30009770,NY
30009770,NY
30009770,NY
30009770,NY
30009776,NC
30009776,NC
30009786,GA
30009786,GA
30009795,NC
30009807,WI
30009807,WI
30009813,WI
30009813,WI
30009813,WI
30009834,CA
30009834,CA
30009837,NY
30009843,FL
30009856,NY
30009856,NY
30009861,GA
30009861,GA
30009861,GA
30009861,GA
30009867,CA
30009867,CA
30009867,CA
30009872,CA
30009872,CA
30009872,CA
30009888,GA
30009911,WI
30009911,WI
30009926,NY
30009926,NY
30009928,GA
30009928,GA
30009928,GA
30009934,TX
30009934,TX
30009934,TX
30009951,SC
30009951,SC
30009951,SC
30009955,CA
30009955,CA
30009960,IA
30009961,NY
30009969,PA
30009969,PA
30009971,WI
30009974,CA
30009977,WV
30009999,AZ
30010005,FL
30010041,WI
30010044,OH
30010044,OH
30010044,OH
30010044,OH
30010050,SC
30010050,SC
30010058,WA
30010058,WA
30010058,WA
30010058,WA
30010059,NY
30010059,NY
30010082,NY
30010082,NY
30010090,NC
30010091,NY
30010091,NY
30010097,CA
30010097,CA
30010097,CA
30010097,CA
30010117,WI
30010117,WI
30010117,WI
30010117,WI
30010122,AK
30010122,AK
30010128,NY
30010128,NY
30010128,NY
30010129,TX
30010129,TX
30010129,TX
30010129,TX
30010130,IA
30010130,IA
30010130,IA
30010130,IA
30010135,MA
30010135,MA
30010141,WI
30010141,WI
30010149,GA
30010149,GA
30010151,NY
30010159,CA
30010172,TX
30010195,LA
30010195,LA
30010195,LA
30010195,LA
30010196,CA
30010196,CA
30010196,CA
30010196,CA
30010203,WI
30010204,WI
30010204,WI
30010205,PA
30010216,TX
30010216,TX
30010216,TX
30010216,TX
30010216,TX
30010216,TX
30010221,MO
30010221,MO
30010229,TX
30010229,TX
30010229,TX
30010232,PA
30010232,PA
30010234,DC
30010253,CA
30010259,CA
30010281,NC
30010289,NC
30010289,NC
30010290,NC
30010301,TX
30010303,CA
30010303,CA
30010305,NY
30010305,NY
30010353,KY
30010353,KY
30010361,TX
30010378,TX
30010378,TX
30010379,CA
30010379,CA
30010379,CA
30010384,TX
30010387,TX
30010387,TX
30010405,NC
30010405,NC
30010405,NC
30010405,NC
30010414,CA
30010414,CA
30010414,CA
30010414,CA
30010424,NY
30010428,CA
30010429,CA
30010429,CA
30010430,MO
30010430,MO
30010434,NC
30010434,NC
30010458,NC
30010462,CA
30010462,CA
30010462,CA
30010462,CA
30010462,CA
30010466,AZ
30010466,AZ
30010513,NY
30010513,NY
30010514,TX
30010521,TX
30010521,TX
30010521,TX
30010521,TX
30010521,TX
30010533,TX
30010535,GA
30010535,GA
30010535,GA
30010535,GA
30010535,GA
30010535,GA
30010542,NC
30010543,TX
30010543,TX
30010543,TX
30010543,TX
30010562,IA
30010571,TX
30010571,TX
30010584,TX
30010612,GA
30010614,KS
30010619,CA
30010621,TX
30010623,IA
30010623,IA
30010626,GA
30010626,GA
30010628,TX
30010640,TX
30010649,NY
30010665,NY
30010665,NY
30010666,NC
30010666,NC
30010672,GA
30010672,GA
30010674,TX
30010674,TX
30010678,CA
30010689,NY
30010717,WI
30010723,TX
30010723,TX
30010723,TX
30010723,TX
30010723,TX
30010723,TX
30010723,TX
30010732,CA
30010737,SC
30010737,SC
30010749,WA
30010749,WA
30010757,SC
30010757,SC
30010757,SC
30010762,NC
30010762,NC
30010769,WI
30010784,NY
30010784,NY
30010784,NY
30010785,CA
30010786,NY
30010791,CA
30010791,CA
30010796,CA
30010796,CA
30010800,WI
30010800,WI
30010814,CA
30010814,CA
30010819,WI
30010835,OK
30010841,NJ
30010842,WI
30010842,WI
30010850,NY
30010850,NY
30010856,TX
30010856,TX
30010866,NY
30010866,NY
30010870,WI
30010870,WI
30010871,TX
30010875,AR
30010883,NY
30010883,NY
30010897,NY
30010897,NY
30010897,NY
30010897,NY
30010899,OH
30010899,OH
30010908,GA
30010908,GA
30010917,CA
30010917,CA
30010917,CA
30010917,CA
30010917,CA
30010920,CA
30010920,CA
30010930,TX
30010968,TX
30010968,TX
30010976,WI
30010976,WI
30010976,WI
30010979,CA
30010979,CA
30010979,CA
30010979,CA
30010984,MO
30010984,MO
30010984,MO
30010988,MD
30010988,MD
30010998,NC
30010999,IN
30011042,IA
30011042,IA
30011047,IA
30011053,NV
30011056,SC
30011056,SC
30011057,MI
30011057,MI
30011062,NC
30011062,NC
30011062,NC
30011065,GA
30011065,GA
30011065,GA
30011065,GA
30011070,FL
30011070,FL
30011074,CA
30011087,AZ
30011093,CA
30011093,CA
30011138,TX
30011141,NY
30011148,AZ
30011150,AZ
30011153,CA
30011153,CA
30011179,NC
30011179,NC
30011183,MD
30011183,MD
30011205,CA
30011207,OK
30011207,OK
30011210,CA
30011210,CA
30011215,IN
30011215,IN
30011215,IN
30011215,IN
30011221,CA
30011223,IA
30011223,IA
30011225,CA
30011225,CA
30011225,CA
30011225,CA
30011236,WI
30011236,WI
30011242,MO
30011251,NC
30011251,NC
30011253,CA
30011253,CA
30011261,TN
30011269,WI
30011269,WI
30011269,WI
30011269,WI
30011275,NC
30011275,NC
30011277,WV
30011277,WV
30011277,WV
30011277,WV
30011285,HI
30011285,HI
30011293,AL
30011293,AL
30011294,WY
30011302,TX
30011302,TX
30011328,NY
30011328,NY
30011328,NY
30011331,MO
30011340,PA
30011341,CA
30011341,CA
30011353,PA
30011358,CA
30011358,CA
30011358,CA
30011360,NC
30011360,NC
30011379,CA
30011379,CA
30011379,CA
30011381,CA
30011381,CA
30011386,VA
30011386,VA
30011386,VA
30011409,CA
30011415,AZ
30011415,AZ
30011416,WI
30011416,WI
30011417,TX
30011422,NY
30011422,NY
30011425,NY
30011425,NY
30011425,NY
30011425,NY
30011445,TX
30011445,TX
30011454,CA
30011454,CA
30011475,TX
30011478,CA
30011478,CA
30011478,CA
30011478,CA
30011491,GA
30011491,GA
30011492,SC
30011492,SC
30011503,VA
30011503,VA
30011503,VA
30011503,VA
30011503,VA
30011503,VA
30011522,MT
30011533,CA
30011533,CA
30011533,CA
30011538,CA
30011538,CA
30011543,WI
30011545,OR
30011545,OR
30011545,OR
30011549,WI
30011549,WI
30011554,TX
30011554,TX
30011579,WI
30011584,NY
30011584,NY
30011599,NC
30011604,NC
30011614,CA
30011614,CA
30011614,CA
30011614,CA
30011621,OH
30011634,CA
30011640,TX
30011645,SC
30011649,CA
30011654,SC
30011654,SC
30011658,SC
30011658,SC
30011666,CA
30011666,CA
30011685,CA
30011685,CA
30011692,MD
30011698,NY
30011706,TX
30011706,TX
30011708,PA
30011708,PA
30011708,PA
30011708,PA
30011708,PA
30011713,RI
30011713,RI
30011713,RI
30011714,NY
30011714,NY
30011714,NY
30011733,SC
30011741,NY
30011741,NY
30011741,NY
30011743,WI
30011759,TX
30011768,IA
30011777,IL
30011780,NY
30011783,CA
30011783,CA
30011787,WA
30011787,WA
30011787,WA
30011787,WA
30011800,CA
30011800,CA
30011809,NY
30011809,NY
30011827,NY
30011827,NY
30011829,NY
30011829,NY
30011835,CA
30011855,NY
30011855,NY
30011855,NY
30011862,NY
30011862,NY
30011862,NY
30011862,NY
30011867,TX
30011875,WI
30011875,WI
30011875,WI
30011887,ME
30011891,WI
30011891,WI
30011916,NY
30011916,NY
30011918,WI
30011940,CA
30011940,CA
30011943,CA
30011943,CA
30011943,CA
30011943,CA
30011944,TX
30011960,TX
30012005,WI
30012007,TX
30012007,TX
30012011,NC
30012015,OH
30012033,MD
30012035,NY
30012035,NY
30012035,NY
30012035,NY
30012050,IA
30012050,IA
30012055,WI
30012060,OK
30012060,OK
30012068,NY
30012068,NY
30012078,NY
30012088,CA
30012094,NC
30012094,NC
30012098,CA
30012098,CA
30012107,IN
30012109,CA
30012109,CA
30012127,NY
30012127,NY
30012129,SC
30012147,CA
30012168,CA
30012181,NY
30012181,NY
30012199,NH
30012199,NH
30012199,NH
30012223,NY
30012232,CA
30012236,CA
30012236,CA
30012240,TX
30012256,NY
30012256,NY
30012269,GA
30012269,GA
30012270,CA
30012270,CA
30012277,TX
30012277,TX
30012278,NC
30012278,NC
30012285,NY
30012308,TX
30012332,TX
30012338,NY
30012339,WI
30012339,WI
30012356,NY
30012356,NY
30012365,NY
30012366,CA
30012366,CA
30012367,WI
30012367,WI
30012380,TX
30012380,TX
30012380,TX
30012380,TX
30012382,CA
30012382,CA
30012382,CA
30012384,WI
30012384,WI
30012385,NY
30012386,MD
30012386,MD
30012396,NY
30012396,NY
30012405,GA
30012405,GA
30012405,GA
30012407,GA
30012407,GA
30012414,NC
30012414,NC
30012422,CA
30012433,CA
30012433,CA
30012442,AZ
30012442,AZ
30012446,SC
30012446,SC
30012446,SC
30012446,SC
30012446,SC
30012446,SC
30012446,SC
30012462,CA
30012465,AZ
30012465,AZ
30012467,TX
30012467,TX
30012467,TX
30012467,TX
30012491,SC
30012491,SC
30012493,NY
30012499,TX
30012499,TX
30012499,TX
30012500,TX
30012500,TX
30012505,OR
30012505,OR
30012505,OR
30012509,CA
30012529,WI
30012556,NC
30012556,NC
30012557,TX
30012557,TX
30012560,TX
30012560,TX
30012562,TX
30012562,TX
30012578,TX
30012578,TX
30012581,IA
30012581,IA
30012591,GA
30012591,GA
30012591,GA
30012591,GA
30012592,WI
30012594,WI
30012604,SC
30012604,SC
30012606,AZ
30012606,AZ
30012606,AZ
30012614,NC
30012614,NC
30012615,WI
30012615,WI
30012615,WI
30012621,OH
30012621,OH
30012632,WI
30012632,WI
30012632,WI
30012634,CA
30012643,TX
30012643,TX
30012643,TX
30012643,TX
30012643,TX
30012651,TX
30012651,TX
30012651,TX
30012651,TX
30012651,TX
30012654,GA
30012664,WI
30012664,WI
30012669,NC
30012669,NC
30012669,NC
30012669,NC
30012677,CA
30012677,CA
30012677,CA
30012677,CA
30012694,VT
30012698,IN
30012705,CA
30012705,CA
30012705,CA
30012705,CA
30012720,CA
30012723,NY
30012723,NY
30012727,OK
30012727,OK
30012727,OK
30012727,OK
30012727,OK
30012730,CA
30012734,NC
30012734,NC
30012744,WI
30012744,WI
30012744,WI
30012744,WI
30012767,NC
30012767,NC
30012768,SC
30012768,SC
30012777,NY
30012777,NY
30012805,WI
30012815,TX
30012815,TX
30012833,CA
30012833,CA
30012843,OH
30012843,OH
30012847,DE
30012847,DE
30012863,NY
30012863,NY
30012863,NY
30012867,MA
30012867,MA
30012867,MA
30012876,CA
30012877,AZ
30012877,AZ
30012907,WI
30012934,TX
30012934,TX
30012937,CA
30012937,CA
30012939,MN
30012939,MN
30012940,WI
30012940,WI
30012960,NC
30012960,NC
30012965,TX
30012965,TX
30012965,TX
30012965,TX
30012965,TX
30012971,NY
30012971,NY
30012972,GA
30012972,GA
30012972,GA
30012972,GA
30012979,OK
30012979,OK
30012979,OK
30012979,OK
30012979,OK
30012979,OK
30012979,OK
30012979,OK
30012981,AZ
30012981,AZ
30012981,AZ
30012984,TX
30013015,NY
30013015,NY
30013016,TX
30013016,TX
30013020,WI
30013022,NY
30013022,NY
30013023,SC
30013023,SC
30013036,GA
30013040,WI
30013040,WI
30013046,TX
30013049,WI
30013049,WI
30013063,NC
30013066,NC
30013066,NC
30013078,WI
30013078,WI
30013109,WI
30013109,WI
30013109,WI
30013112,WI
30013116,WI
30013116,WI
30013117,CA
30013117,CA
30013119,MN
30013119,MN
30013140,TX
30013140,TX
30013142,WI
30013152,CA
30013152,CA
30013159,WI
30013159,WI
30013169,NC
30013169,NC
30013175,OH
30013175,OH
30013183,CA
30013183,CA
30013186,TX
30013186,TX
30013187,CA
30013187,CA
30013189,SC
30013189,SC
30013193,CA
30013206,MN
30013206,MN
30013206,MN
30013206,MN
30013219,TX
30013219,TX
30013226,NY
30013226,NY
30013226,NY
30013226,NY
30013230,NC
30013230,NC
30013236,WI
30013236,WI
30013236,WI
30013242,TX
30013242,TX
30013246,NY
30013246,NY
30013247,NC
30013247,NC
30013247,NC
30013247,NC
30013259,VA
30013259,VA
30013259,VA
30013260,SC
30013260,SC
30013260,SC
30013260,SC
30013260,SC
30013260,SC
30013287,IA
30013287,IA
30013290,GA
30013290,GA
30013297,GA
30013302,OR
30013302,OR
30013302,OR
30013302,OR
30013307,ID
30013312,CA
30013312,CA
30013313,GA
30013313,GA
30013320,AZ
30013320,AZ
30013320,AZ
30013320,AZ
30013322,TX
30013322,TX
30013322,TX
30013342,TX
30013342,TX
30013351,WA
30013351,WA
30013369,NY
30013369,NY
30013370,IA
30013378,NE
30013384,CA
30013384,CA
30013415,WI
30013415,WI
30013418,WI
30013418,WI
30013418,WI
30013418,WI
30013418,WI
30013436,PA
30013439,CA
30013439,CA
30013439,CA
30013439,CA
30013439,CA
30013450,CA
30013450,CA
30013450,CA
30013460,TX
30013460,TX
30013460,TX
30013460,TX
30013475,TX
30013484,CA
30013484,CA
30013489,NC
30013489,NC
30013491,NY
30013500,OR
30013514,SC
30013514,SC
30013522,SC
30013522,SC
30013531,CA
30013543,SC
30013556,MS
30013566,IA
30013575,NC
30013575,NC
30013577,NY
30013577,NY
30013577,NY
30013577,NY
30013580,WI
30013580,WI
30013585,CA
30013585,CA
30013600,WI
30013600,WI
30013600,WI
30013600,WI
30013600,WI
30013603,CA
30013603,CA
30013607,GA
30013610,ME
30013610,ME
30013610,ME
30013610,ME
30013617,GA
30013617,GA
30013646,ND
30013646,ND
30013648,NC
30013648,NC
30013648,NC
30013648,NC
30013656,NY
30013669,TX
30013669,TX
30013678,CA
30013694,OH
30013726,TX
30013726,TX
30013726,TX
30013726,TX
30013726,TX
30013730,MD
30013730,MD
30013730,MD
30013741,CA
30013763,GA
30013764,GA
30013764,GA
30013764,GA
30013790,TX
30013790,TX
30013790,TX
30013790,TX
30013791,CA
30013798,NY
30013798,NY
30013798,NY
30013807,TX
30013820,GA
30013820,GA
30013822,AZ
30013822,AZ
30013822,AZ
30013822,AZ
30013826,NC
30013826,NC
30013827,TX
30013827,TX
30013833,CA
30013842,GA
30013847,WI
30013851,IA
30013861,NY
30013880,NJ
30013880,NJ
30013880,NJ
30013880,NJ
30013881,TX
30013881,TX
30013881,TX
30013881,TX
30013884,NY
30013887,CA
30013887,CA
30013888,TX
30013897,MD
30013905,CA
30013905,CA
30013913,TX
30013914,IL
30013914,IL
30013914,IL
30013914,IL
30013914,IL
30013920,TX
30013920,TX
30013924,SD
30013924,SD
30013924,SD
30013935,SC
30013935,SC
30013938,NY
30013938,NY
30013942,CA
30013942,CA
30013949,NC
30013951,TX
30013951,TX
30013951,TX
30013951,TX
30013951,TX
30013951,TX
30013951,TX
30013954,PA
30013981,UT
30013981,UT
30013992,TX
30013992,TX
30013996,IA
